id_cliente,Recency,Frequency,Monetary,horario_promedio,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,pais_Australia,pais_Austria,pais_Bahrain,pais_Belgium,pais_Brazil,pais_Canada,pais_Channel Islands,pais_Cyprus,pais_Czech Republic,pais_Denmark,pais_EIRE,pais_European Community,pais_Finland,pais_France,pais_Germany,pais_Greece,pais_Iceland,pais_Israel,pais_Italy,pais_Japan,pais_Lebanon,pais_Lithuania,pais_Malta,pais_Netherlands,pais_Norway,pais_Poland,pais_Portugal,pais_RSA,pais_Saudi Arabia,pais_Singapore,pais_Spain,pais_Sweden,pais_Switzerland,pais_USA,pais_United Arab Emirates,pais_Unspecified
12454.0,57,1,3528.34,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3528.34,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12455.0,74,5,2339.86,11,0.0,0.0,1683.9,0.0,0.0,0.0,236.4,106.5,50.56,262.5,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12455.0,74,5,2339.86,11,0.0,0.0,1683.9,0.0,0.0,0.0,236.4,106.5,50.56,262.5,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12456.0,45,3,2581.04,13,0.0,0.0,0.0,780.17,0.0,0.0,0.0,1045.23,0.0,0.0,755.64,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
12457.0,67,6,2043.23,16,0.0,0.0,0.0,0.0,907.25,0.0,0.0,0.0,0.0,939.63,196.35,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
12457.0,67,6,2043.23,16,0.0,0.0,0.0,0.0,907.25,0.0,0.0,0.0,0.0,939.63,196.35,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12458.0,72,2,787.4,13,0.0,0.0,361.92,0.0,0.0,0.0,0.0,0.0,0.0,425.48,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
12461.0,155,1,626.88,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.88,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
12462.0,19,2,937.59,12,0.0,0.0,594.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.48,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12463.0,54,4,1200.78,12,0.0,0.0,0.0,0.0,314.57,261.38,301.84,0.0,0.0,0.0,322.99,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12464.0,11,8,957.05,13,0.0,0.0,288.85,0.0,0.0,151.0,0.0,30.6,145.1,0.0,0.0,341.5,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12465.0,18,2,682.19,14,0.0,0.0,0.0,0.0,0.0,0.0,410.94,0.0,0.0,0.0,0.0,271.25,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12468.0,188,2,657.54,12,0.0,184.59,0.0,0.0,0.0,0.0,472.95,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12471.0,3,27,17388.65,11,3262.96,663.45,1173.7,734.32,620.29,809.2,0.0,840.26,1560.82,591.76,2145.38,2988.0,1998.51,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12472.0,33,7,6068.11,13,1523.3,771.36,0.0,556.18,0.0,0.0,1140.66,558.1,0.0,0.0,1268.43,250.08,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12473.0,54,3,2585.73,11,0.0,0.0,0.0,0.0,0.0,0.0,589.69,0.0,424.06,0.0,1571.98,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12474.0,18,18,6694.09,13,0.0,545.8,251.58,973.67,0.0,696.08,436.01,651.24,0.0,429.68,1691.0,1019.03,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12475.0,54,1,669.38,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.38,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12476.0,16,11,5898.42,12,12.45,459.58,142.2,0.0,1213.67,239.2,0.0,620.57,0.0,461.6,953.16,1795.99,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12477.0,23,6,13219.74,11,0.0,0.0,2355.95,0.0,2221.02,0.0,0.0,0.0,4257.06,0.0,2348.02,2037.69,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12478.0,4,1,545.99,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.99,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12479.0,12,1,473.2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.2,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12480.0,29,4,2885.63,14,0.0,744.25,0.0,645.02,0.0,0.0,0.0,503.68,0.0,0.0,0.0,992.68,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12481.0,23,10,5003.82,10,665.34,549.09,0.0,760.34,0.0,785.28,911.21,0.0,0.0,0.0,1163.76,168.8,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12483.0,18,8,1910.98,12,0.0,347.56,0.0,0.0,283.0,84.1,283.95,0.0,0.0,291.45,374.2,246.72,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
12484.0,36,4,3939.32,13,0.0,1026.67,0.0,0.0,0.0,0.0,941.99,0.0,1241.99,0.0,0.0,728.67,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12488.0,10,3,1244.66,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.39,214.06,477.21,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12489.0,337,1,298.93,13,0.0,298.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12490.0,6,10,4859.93,12,0.0,774.22,0.0,0.0,0.0,295.5,430.06,376.93,370.06,963.82,0.0,1241.04,408.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12491.0,39,1,424.4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.4,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12492.0,64,2,227.21,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.39,0.0,118.82,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12493.0,166,2,379.74,12,0.0,0.0,0.0,0.0,0.0,196.5,183.24,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12494.0,16,7,1084.1,12,44.55,0.0,214.0,0.0,0.0,367.09,0.0,135.22,0.0,0.0,196.74,126.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12497.0,82,1,953.1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12498.0,22,3,349.7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.25,138.45,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12500.0,24,11,4059.82,11,0.0,326.94,355.98,455.28,0.0,0.0,149.64,0.0,360.0,0.0,1812.94,599.04,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12501.0,337,1,2025.39,12,0.0,2025.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12502.0,96,5,2995.87,11,0.0,0.0,505.25,562.8,0.0,410.6,0.0,0.0,620.87,896.35,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12504.0,19,2,428.05,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.05,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12506.0,233,1,73.5,8,0.0,0.0,0.0,0.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12507.0,135,3,1052.81,11,0.0,0.0,362.16,0.0,0.0,0.0,0.0,690.65,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12508.0,27,2,397.88,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.88,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12509.0,285,1,158.5,14,0.0,0.0,158.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12510.0,143,2,814.57,13,0.0,597.05,0.0,0.0,0.0,0.0,0.0,217.52,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12512.0,67,2,132.18,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.18,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12513.0,113,1,558.29,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.29,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12514.0,268,1,1017.68,16,0.0,0.0,0.0,1017.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12515.0,354,1,278.7,15,278.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12516.0,78,2,1186.06,10,0.0,0.0,0.0,0.0,0.0,0.0,529.2,0.0,0.0,656.86,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12517.0,29,4,2301.6,14,0.0,0.0,0.0,0.0,0.0,0.0,749.7,0.0,681.75,381.2,0.0,488.95,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12518.0,1,5,1840.89,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.83,470.9,345.06,432.96,303.14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12519.0,64,1,276.84,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.84,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12520.0,80,5,2346.26,12,0.0,0.0,0.0,1107.96,0.0,409.6,0.0,312.29,0.0,516.41,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12521.0,143,1,545.68,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.68,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12522.0,40,2,156.72,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.72,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12523.0,20,11,1699.77,12,0.0,102.95,125.4,115.09,138.75,0.0,0.0,186.75,258.81,124.38,385.22,262.42,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12524.0,10,8,3945.72,12,0.0,283.39,435.34,439.44,0.0,1315.21,271.1,0.0,0.0,0.0,929.44,271.8,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12526.0,1,3,1172.66,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.3,447.28,0.0,241.08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12527.0,82,3,330.71,11,0.0,114.52,152.4,0.0,0.0,0.0,0.0,0.0,0.0,63.79,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12528.0,10,6,1645.48,11,0.0,439.53,0.0,242.13,0.0,0.0,0.0,227.71,180.0,0.0,238.51,317.6,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12530.0,60,4,1500.28,10,0.0,333.4,0.0,0.0,381.6,0.0,0.0,0.0,380.65,0.0,404.63,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12531.0,15,1,125.22,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.22,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12532.0,31,1,313.83,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.83,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12534.0,131,1,981.18,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.18,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12535.0,92,2,716.35,10,0.0,0.0,0.0,0.0,0.0,0.0,371.45,0.0,0.0,344.9,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12536.0,60,1,4279.71,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4279.71,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12538.0,30,1,363.95,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.95,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12539.0,23,4,5568.35,11,0.0,3431.7,0.0,1085.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.66,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12540.0,20,17,11580.24,13,741.01,979.18,260.98,916.76,0.0,2266.6,301.99,1551.01,453.34,1513.12,1302.27,1293.98,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12541.0,30,3,841.18,11,0.0,0.0,0.0,284.4,0.0,0.0,195.74,0.0,0.0,0.0,0.0,361.04,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12544.0,37,1,316.7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.7,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12545.0,76,2,832.39,12,0.0,0.0,0.0,544.15,0.0,0.0,0.0,0.0,0.0,288.24,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12546.0,47,2,1021.5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.2,345.3,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12547.0,198,2,151.8,12,0.0,0.0,0.0,131.4,0.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12548.0,167,1,67.2,15,0.0,0.0,0.0,0.0,0.0,0.0,67.2,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12550.0,80,1,824.83,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.83,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12551.0,358,1,168.0,11,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12552.0,40,1,317.82,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.82,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12553.0,9,10,3278.28,12,0.0,592.31,6.3,585.16,0.0,316.85,0.0,248.75,364.22,0.0,441.55,464.12,259.02,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12556.0,51,2,599.56,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.75,0.0,0.0,290.81,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12557.0,17,5,11990.96,13,620.0,3417.12,0.0,817.5,0.0,0.0,0.0,4146.34,0.0,0.0,0.0,2990.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12558.0,8,1,269.96,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.96,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12559.0,311,2,525.71,10,0.0,450.11,75.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12560.0,6,2,1918.01,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.31,0.0,0.0,0.0,0.0,625.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12561.0,303,1,238.85,11,0.0,0.0,238.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12562.0,9,7,3385.74,12,0.0,0.0,0.0,0.0,0.0,390.96,456.27,0.0,596.0,334.64,477.6,529.9,600.37,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12564.0,262,1,402.9,14,0.0,0.0,0.0,402.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12565.0,289,1,145.92,10,0.0,0.0,145.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
12566.0,87,1,297.65,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.65,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12567.0,23,10,8609.28,11,1726.38,0.0,1128.73,0.0,0.0,615.21,2078.78,0.0,779.06,837.82,0.0,1443.3,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12569.0,3,32,3152.69,12,0.0,0.0,0.0,0.0,562.4,277.92,201.42,148.25,225.03,230.66,580.72,447.27,479.02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12571.0,40,2,519.61,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.35,0.0,271.26,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12572.0,9,2,912.42,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.74,0.0,433.68,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12573.0,228,1,160.54,15,0.0,0.0,0.0,0.0,160.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12574.0,316,1,182.45,9,0.0,182.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12576.0,36,5,1315.83,11,0.0,0.0,266.85,0.0,0.0,154.8,0.0,239.2,0.0,275.7,0.0,379.28,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
12577.0,36,3,622.65,14,195.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.76,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
